,rid,client_id,gender,transcription,reference,split,weight,wer,cer
1359,train_1359,female_0,female," There is also no requirement that you obtain from a local number from the community in which you live. You can obtain a satellite internet connection in the wilds of Chicken, Alaska and select a number which claims you're in sunny Arizona.",there is also no requirement that you obtain a local number from the community in which you live you can obtain a satellite internet connection in the wilds of chicken alaska and select a number which claims you're in sunny arizona,train,0.06663223140495868,0.023809523809523808,0.021551724137931036
1365,train_1365,female_2,female," The games kicked off at 10 a.m. with great weather and apart from mid-morning drizzle, which quickly cleared up, it was a perfect day for Sevens rugby.",the games kicked off at 10:00am with great weather and apart from mid morning drizzle which quickly cleared up it was a perfect day for 7's rugby,train,0.06921487603305786,0.13333333333333333,0.0273972602739726
1368,train_1368,female_0,female," There is a surcharge for having more than two passengers, so this option might be more expensive than necessary.",there is a surcharge for having more than 2 passengers so this option might be more expensive than necessary,train,0.06663223140495868,0.0,0.0
1369,train_1369,female_13,female, Your local telephone service provider should be able to give more information about connecting to this service.,your local telephone service provider should be able to give more information about connecting to this service,train,0.07128099173553719,0.0,0.0
1372,train_1372,female_14,female," The Cook Islands do not have any cities, but are composed of 15 different islands. The main ones are Rarotonga and Aitutaki.",the cook islands do not have any cities but are composed of 15 different islands the main ones are rarotonga and aitutaki,train,0.0759297520661157,0.0,0.0
1373,train_1373,female_1,female, Scientists call this process stimulated emission of radiation because the atoms are stimulated by the bright light causing the emission of a photon of light and light is a type of radiation.,scientists call this process stimulated emission of radiation because the atoms are stimulated by the bright light causing the emission of a photon of light and light is a type of radiation,train,0.07386363636363637,0.0,0.0
1374,train_1374,female_13,female," The different constructions have different capabilities, are sensitive to different wavelengths, and have differing degrees of acuity. Also, they require different processing to make sense of the input and different numbers to work optimally.",the different constructions have different capabilities are sensitive to different wave-lengths and have differing degrees of acuity also they require different processing to make sense of the input and different numbers to work optimally,train,0.07128099173553719,0.05714285714285714,0.004201680672268907
1376,train_1376,female_14,female, Why would an organization want to go through the time-consuming process of establishing a learning organization? One goal for putting organizational learning concepts into practice is innovation.,why would an organization want to go through the time consuming process of establishing a learning organization one goal for putting organizational learning concepts into practice is innovation,train,0.0759297520661157,0.0,0.0
1377,train_1377,female_10,female, The sign was not physically damaged. The modification was done using black tarpaulins decorated with signs of peace and heart to alter the O to read lowercase e.,the sign was not physically damaged the modification was done using black tarpaulins decorated with signs of peace and heart to alter the o to read lowercase e,train,0.06611570247933884,0.0,0.0
1378,train_1378,female_10,female," In 1994, the ethnically Armenian Nagorno-Karabakh region of Azerbaijan waged war against the Azeris.",in 1994 the ethnically armenian nagorno-karabakh region of azerbaijan waged war against the azeris,train,0.06611570247933884,0.0,0.0
1380,train_1380,female_1,female, Every train has both MetroPlus and MetroCoaches. The MetroPlus coaches are always on the end of the train nearest Cape Town.,every train has both metroplus and metro coaches the metroplus coaches are always on the end of the train nearest cape town,train,0.07386363636363637,0.09090909090909091,0.008130081300813009
1382,train_1382,female_4,female, This flight is not the only option if you want to skip the South Pacific and the west coast of South America. See below.,this flight is not the only option if you want to skip the south pacific and the west coast of south america. see below,train,0.06663223140495868,0.0,0.0
1383,train_1383,female_11,female, Most boomerangs available in Australia are in fact non-returning. It is best for beginners to not try throwing in windy.,most boomerangs available in australia are in fact non-returning it is best for beginners to not try throwing in windy,train,0.06714876033057851,0.0,0.0
1385,train_1385,female_1,female, Often you have to buy a global number separately that allows PSTN phones to call you. Where the number is from makes a difference for the people calling you.,often you have to buy a global number separately that allows pstn phones to call you where the number is from makes a difference for people calling you,train,0.07386363636363637,0.03571428571428571,0.026490066225165563
1386,train_1386,female_5,female, Check with the institution as well as the immigration department for the country you wish to study in for detailed requirements.,check with the institution as well as the immigration department for the country you wish to study in for detailed requirements,train,0.04648760330578512,0.0,0.0
1387,train_1387,female_1,female," Middle distance running is a relatively inexpensive sport. However, there are many misconceptions regarding the few pieces of equipment required to participate.",middle distance running is a relatively inexpensive sport however there are many misconceptions regarding the few pieces of equipment required to participate,train,0.07386363636363637,0.0,0.0
1388,train_1388,female_10,female," Neurobiological data provide physical evidence for a theoretical approach to the investigation of cognition. Therefore, it narrows the research area and makes it much more exact.",neurobiological data provide physical evidence for a theoretical approach to the investigation of cognition therefore it narrows the research area and makes it much more exact,train,0.06611570247933884,0.0,0.0
1393,train_1393,female_1,female, She gained critical acclaim during her time in Atlanta and was recognized for innovative urban education.,she gained critical acclaim during her time in atlanta and was recognized for innovative urban education,train,0.07386363636363637,0.0,0.0
1396,train_1396,female_4,female," In one year's time, an infected person may infect 10 to 15 close contacts.",in one year's time an infected person may infect 10 to 15 close contacts,train,0.06663223140495868,0.0,0.0
1397,train_1397,female_6,female," Animal Liberation and the Royal Society for the Prevention of Cruelty to Animals, RSPCA, are again calling for the mandatory installation of CCTV cameras in all Australian abattoirs.",animal liberation and the royal society for the prevention of cruelty to animals rspca are again calling for the mandatory installation of cctv cameras in all australian abattoirs,train,0.06301652892561983,0.0,0.0
1398,train_1398,female_4,female," German pastries are quite good and in Bavaria are quite rich and varied, similar to those of their southern neighbor, Austria.",german pastries are quite good and in bavaria are quite rich and varied similar to those of their southern neighbor austria,train,0.06663223140495868,0.0,0.0
1400,train_1400,female_10,female," The concept was that all European nations had to seek to prevent one nation from becoming powerful, and thus national governments often changed their alliances in order to maintain the balance.",the concept was that all european nations had to seek to prevent one nation from becoming powerful and thus national governments often changed their alliances in order to maintain the balance,train,0.06611570247933884,0.0,0.0
1402,train_1402,female_1,female," That said, expect to be out of breath and take care in steeper portions, especially when wet, as it can become dangerous quickly.",that said expect to be out of breath and take care in the steeper portions especially when wet as it can become dangerous quickly,train,0.07386363636363637,0.041666666666666664,0.031007751937984496
1403,train_1403,female_13,female, This is made to ensure that the image covers the whole screen. That is called overscan.,this is made to ensure that the image covers the whole screen that is called overscan,train,0.07128099173553719,0.0,0.0
1406,train_1406,female_3,female," In many parts of the world, waving is a friendly gesture indicating hello.",in many parts of the world waving is a friendly gesture indicating hello,train,0.07179752066115702,0.0,0.0
1412,train_1412,female_14,female, Stirrups are supports for the rider's feet that hang down on either side of the saddle.,stirrups are supports for the rider's feet that hang down on either side of the saddle,train,0.0759297520661157,0.0,0.0
1414,train_1414,female_14,female," The band canceled the show at Maui's War Memorial Stadium, which was set to be attended by 9,000 people and apologized to fans.","the band canceled the show at maui's war memorial stadium which was set to be attended by 9,000 people and apologized to fans",train,0.0759297520661157,0.0,0.0
1415,train_1415,female_12,female, The Rock Band was due to tour the United States and Canada until September 16th.,the rock band was due to tour the united states and canada until september 16,train,0.07231404958677685,0.06666666666666667,0.025974025974025976
1417,train_1417,female_10,female," Red tide is caused by a higher than normal concentration of Carinia brevis, a naturally occurring single-celled marine organism.",red tide is caused by a higher than normal concentration of karenia brevis a naturally-occurring single-celled marine organism,train,0.06611570247933884,0.05,0.015873015873015872
1419,train_1419,female_3,female," The study found that depression, fear, and catastrophizing mediated the relationship between pain and disability in lower back pain sufferers.",the study found that depression fear and catastrophising mediated the relationship between pain and disability in lower back pain sufferers,train,0.07179752066115702,0.05,0.007194244604316547
1422,train_1422,female_12,female," Because calls are routed over the internet, you do not need to use a phone company located where you live or where you travel.",because calls are routed over the internet you do not need to use a phone company located where you live or where you travel,train,0.07231404958677685,0.0,0.0
1423,train_1423,female_5,female," While on his warm-up lap, Lenz fell off his bike and was then struck by fellow racer Xavier Zayet.",while on his warm-up lap lenz fell off his bike and was then struck by fellow racer xavier zayat,train,0.04648760330578512,0.05,0.010416666666666666
1425,train_1425,female_13,female, It is the biggest acquisition in eBay's history.,it is the biggest acquisition in ebay's history,train,0.07128099173553719,0.0,0.0
1426,train_1426,female_4,female, The town lies immediately next to the falls and they are the major attraction. But this popular tourist destination offers both adventure seekers and sightseers plenty of opportunities for a longer stay.,the town lies immediately next to the falls and they are the major attraction but this popular tourist destination offers both adventure seekers and sightseers plenty of opportunities for a longer stay,train,0.06663223140495868,0.0,0.0
1427,train_1427,female_0,female," In late 2017, Siminov appeared on shopping television channel QVC.",in late 2017 siminoff appeared on shopping television channel qvc,train,0.06663223140495868,0.1,0.03076923076923077
1428,train_1428,female_14,female, The human hand is shorter than the foot with straighter phalanges.,the human hand is shorter than the foot with straighter phalanges,train,0.0759297520661157,0.0,0.0
1429,train_1429,female_14,female, I am happy that there are people willing to support me.,i am happy that there are people willing to support me,train,0.0759297520661157,0.0,0.0
1431,train_1431,female_10,female," The Mumbai attackers arrived via boat on November 26, 2008, bringing with them grenades, automotive weapons and hit multiple targets including the crowded Chhatrapati Shivaji Terminus railway station and the famous Taj Mahal Hotel.",the mumbai attackers arrived via boat on novemeber 26 2008 bringing with them grenades automatic weapons and hit multiple targets including the crowded chhatrapati shivaji terminus railway station and the famous taj mahal hotel,train,0.06611570247933884,0.058823529411764705,0.01762114537444934
1432,train_1432,female_1,female," For over a thousand years, the Christian religion had bound the European states together, despite differences in language and customs. I",for over a thousand years the christian religion had bound european states together despite differences in language and customs i,train,0.07386363636363637,0.05,0.032
1433,train_1433,female_6,female, At a minimum you need footwear with suitable soles. Summer shoes are usually very slippery on ice and snow. Even some winter boots are deficient.,at a minimum you need footwear with suitable soles summer shoes are usually very slippery on ice and snow even some winter boots are deficient,train,0.06301652892561983,0.0,0.0
1434,train_1434,female_6,female," For instance, children who identify with a racial minority that is stereotyped as not doing well in school tend to not do well in school once they learn about the stereotype associated with their race.",for instance children who identify with a racial minority that is stereotyped as not doing well in school tend to not do well in school once they learn about the stereotype associated with their race,train,0.06301652892561983,0.0,0.0
1435,train_1435,female_5,female," Travel agents usually offer packages that include breakfast, transportation arrangements to and from the airport, or even combined flight and hotel packages.",travel agents usually offer packages that include breakfast transportation arrangements to/from the airport or even combined flight and hotel packages,train,0.04648760330578512,0.047619047619047616,0.02666666666666667
1437,train_1437,female_2,female," They often have more autonomy than conventional team members as their teams may meet according to varying time zones, which may not be understood by their local management.",they often have more autonomy than conventional team members as their teams may meet according to varying time zones which may not be understood by their local management,train,0.06921487603305786,0.0,0.0
1439,train_1439,female_1,female," Eyeglasses can be cheaper in a foreign country, especially in low-income countries where labor costs are also lower.",eyeglasses can be cheaper in a foreign country especially in low-income countries where labour costs are lower,train,0.07386363636363637,0.05555555555555555,0.045871559633027525
1440,train_1440,female_6,female, APA was founded in the 1850s and has been the official capital of Samoa since 1959.,apia was founded in the 1850s and has been the official capital of samoa since 1959,train,0.06301652892561983,0.0625,0.012048192771084338
1441,train_1441,female_2,female, This is something you always need to keep in mind to avoid disappointment or perhaps even distaste over local ways to do things.,this is something you always need to keep in mind to avoid disappointment or perhaps even distaste over local ways to do things,train,0.06921487603305786,0.0,0.0
1442,train_1442,female_12,female," Accompanied by those officials, he assured Texas citizens that steps were being taken to protect the public's safety.",accompanied by those officials he assured texas citizens that steps were being taken to protect the public's safety,train,0.07231404958677685,0.0,0.0
1444,train_1444,female_2,female, Your passport must be valid for at least six months beyond your travel dates. A round onward trip ticket is needed to prove the length of your stay.,your passport must be valid for at least 6 months beyond your travel dates. a round/onward trip ticket is needed to prove the length of your stay,train,0.06921487603305786,0.0,0.0
1445,train_1445,female_12,female, A hangy meal is cooked in a hot pit in the ground.,a hangi meal is cooked in a hot pit in the ground,train,0.07231404958677685,0.08333333333333333,0.02040816326530612
1446,train_1446,female_3,female," However, the driver sustained serious injuries to the head.",however the driver sustained serious injuries to the head,train,0.07179752066115702,0.0,0.0
1448,train_1448,female_1,female, Authorities speculate that this indicates that containers holding uranium fuel at the site may have ruptured and are leaking.,authorities speculate that this indicates that containers holding uranium fuel at the site may have ruptured and are leaking,train,0.07386363636363637,0.0,0.0
1451,train_1451,female_4,female," Especially in your initial days, consider splurging on Western style and quality hotels, food, and services to help acclimatize.",especially in your initial days consider splurging on western-style and quality hotels food and services to help acclimatize,train,0.06663223140495868,0.0,0.0
1452,train_1452,female_11,female, This is the first time a conviction has been gained using the legislation enacted in 2003 to curb bulk email aka spam from unsolicited distribution into users' mailboxes.,this is the first time a conviction has been gained using the legislation enacted in 2003 to curb bulk e-mail aka spam from unsolicited distribution into users mailboxes,train,0.06714876033057851,0.06896551724137931,0.005988023952095809
1455,train_1455,female_1,female," Because the bottom of the blade is slightly curved, as the blade tilts to one side or the other, the edge which is in contact with the ice also curves.",because the bottom of the blade is slightly curved as the blade tilts to one side or the other the edge which is in contact with the ice also curves,train,0.07386363636363637,0.0,0.0
1456,train_1456,female_3,female, The trial took place at Birmingham Crown Court and concluded on August 3rd.,the trial took place at birmingham crown court and concluded on august 3,train,0.07179752066115702,0.07692307692307693,0.027777777777777776
1459,train_1459,female_12,female, Box jellyfish occur near beaches and near river estuaries from October to April north of 1770. They can occasionally be found outside these times.,box jellyfish occur near beaches and near river estuaries from october to april north of 1770 they can occasionally be found outside these times,train,0.07231404958677685,0.0,0.0
1461,train_1461,female_0,female," Jerusalem has many historic, archaeological and cultural sites, along with vibrant and crowded shopping centers, cafes and restaurants.",jerusalem has many historic archeological and cultural sites along with vibrant and crowded shopping centers cafés and restaurants,train,0.06663223140495868,0.0,0.0
1463,train_1463,female_0,female," Long before The Daily Show and The Colbert Report, Heck and Johnson envisioned a publication that would parody the news and news reporting when they were students at UW in 1988.",long before the daily show and the colbert report heck and johnson envisioned a publication that would parody the news-and news reporting-when they were students at uw in 1988,train,0.06663223140495868,0.0,0.0
1464,train_1464,female_2,female, Antarctica is the coldest place on earth and surrounds the South Pole.,antarctica is the coldest place on earth and surrounds the south pole,train,0.06921487603305786,0.0,0.0
1465,train_1465,female_1,female," City-states are the precursors of nations. A civilizational culture implies the passing on of knowledge across several generations, a lingering cultural footprint, and fair dissemination.",city-states are the precursors of nations a civilizational culture implies the passing on of knowledge across several generations a lingering cultural footprint and fair dissemination,train,0.07386363636363637,0.0,0.0
1466,train_1466,female_5,female, The easiest way to get started in the business of travel writing is to hone your skills on an established travel blog website.,the easiest way to get started in the business of travel writing is to hone your skills on an established travel blog website,train,0.04648760330578512,0.0,0.0
1468,train_1468,female_10,female, A visit to the site can conveniently combine with a boat trip to the lake.,a visit to the site can be conveniently combined with a boat trip to the lake,train,0.06611570247933884,0.125,0.05194805194805195
1471,train_1471,female_2,female, Check the label for specific first aid instructions for that specific poison.,check the label for specific first aid instructions for that specific poison,train,0.06921487603305786,0.0,0.0
1473,train_1473,female_4,female," Bowen Island is a popular day trip or weekend excursion offering kayaking, hiking, shops, restaurants and more.",bowen island is a popular day trip or weekend excursion offering kayaking hiking shops restaurants and more,train,0.06663223140495868,0.0,0.0
1475,train_1475,female_13,female," It is believed by some, including John Grant, that both the funding crunch and a shift in the philosophy of educational television programming contributed to ending the series.",it is believed by some including john grant that both the funding crunch and a shift in the philosophy of educational television programming contributed to ending the series,train,0.07128099173553719,0.0,0.0
1476,train_1476,female_13,female," A world's fair, commonly called World Exposition or simply Expo, is a large international festival of arts and sciences.",a world's fair commonly called world exposition or simply expo is large international festival of arts and sciences,train,0.07128099173553719,0.05263157894736842,0.017241379310344827
1478,train_1478,female_3,female, He would need to be judged differently if he had lost his car keys and it was his own car that he was trying to break into.,he would need to be judged differently if he had lost his car keys and it was his own car that he was trying to break into,train,0.07179752066115702,0.0,0.0
1481,train_1481,female_12,female," Before the Spanish arrived in the 16th century, northern Chile was under Inca rule by the indigenous Iroquitanians, Mapuche, inhabited central and southern Chile.",before the spanish arrived in the 16th century northern chile was under inca rule while the indigenous araucanians mapuche inhabited central and southern chile,train,0.07231404958677685,0.08333333333333333,0.06289308176100629
1482,train_1482,female_6,female," The company hopes to diversify its profit sources and gain popularity in areas where Skype holds a strong position, such as China, Eastern Europe, and Brazil.",the company hopes to diversify its profit sources and gain popularity in areas where skype holds a strong position such as china eastern europe and brazil,train,0.06301652892561983,0.0,0.0
1483,train_1483,female_10,female, Fill your home with a rich coffee in the morning and some relaxing chamomile tea at night.,fill your home with a rich coffee in the morning and some relaxing chamomile tea at night,train,0.06611570247933884,0.0,0.0
1486,train_1486,female_6,female, Every corner store is filled with a confusing array of prepaid phone cards that can be used from pay phones or ordinary telephones.,every corner store is filled with a confusing array of pre-paid phone cards that can be used from pay phones or ordinary telephones,train,0.06301652892561983,0.08333333333333333,0.007633587786259542
1487,train_1487,female_12,female, This theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo and is made of lots of small particles.,this theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo and is made of lots of small particles,train,0.07231404958677685,0.0,0.0
1488,train_1488,female_6,female, Try aiming somewhere where you are not caught again or depending on your skills and on whether you have been noticed you might want to wait for rescue.,try aiming somewhere where you are not caught again or depending on your skills and on whether you have been noticed you might want to wait for rescue,train,0.06301652892561983,0.0,0.0
1490,train_1490,female_11,female, A moderate earthquake shook western Montana at 10.08 p.m. on Monday.,a moderate earthquake shook western montana at 10:08 p.m. on monday,train,0.06714876033057851,0.15384615384615385,0.03076923076923077
1491,train_1491,female_13,female," The storm, located approximately 3,000 miles from Miami, Florida, has maximum sustained winds of 40 mph and 64 kmph.","the storm located approximately 3,000 miles from miami florida has maximum sustained winds of 40 mph 64 kph",train,0.07128099173553719,0.1111111111111111,0.04716981132075472
1492,train_1492,female_11,female, A 100-meter ship was en route to pick up its usual fertilizer cargo and initially officials feared the vessel could spill a load.,the 100-metre ship was en route to pick up its usual fertiliser cargo and initially officials feared the vessel could spill a load,train,0.06714876033057851,0.041666666666666664,0.023076923076923078
1494,train_1494,female_13,female," Among these abilities, understanding the intention of others is crucial. It allows us to resolve possible ambiguities of physical actions.",among these abilities understanding the intention of others is crucial it allows us to resolve possible ambiguities of physical actions,train,0.07128099173553719,0.0,0.0
1495,train_1495,female_10,female, Authorities said little officially beyond confirming today's arrest.,authorities said little officially beyond confirming today's arrest,train,0.06611570247933884,0.0,0.0
1497,train_1497,female_2,female," The Global Running Tour's successor, Go Running Tours, networks dozens of site running providers on four continents.",the global running tours successor go running tours networks dozens of sightrunning providers on four continents,train,0.06921487603305786,0.25,0.045871559633027525
1498,train_1498,female_14,female," Final results from Namibian presidential and parliamentary elections have indicated that the incumbent president, Hifi Kepunye Pohamba, has been re-elected by a large margin.",final results from namibian presidential and parliamentary elections have indicated that the incumbent president hifikepunye pohamba has been reelected by a large margin,train,0.0759297520661157,0.17391304347826086,0.011834319526627219
1499,train_1499,female_11,female," At 1.15 a.m. Saturday, according to witnesses, the bus was going through a green light when the car made a turn in front of it.",at 1:15 a.m. saturday according to witnesses the bus was going through a green light when the car made a turn in front of it,train,0.06714876033057851,0.07407407407407407,0.008
1500,train_1500,female_5,female," In 1951, a fire caused for only some of the relics in Drakul Zong to remain, such as the image of Zyberg, Ngo-Wing, Nungail.",in 1951 a fire caused for only some of the relics of the drukgyal dzong to remain such as the image of zhabdrung ngawang namgyal,train,0.04648760330578512,0.32,0.1796875
1501,train_1501,female_12,female, The jail became notorious after prisoner abuse was discovered there after US forces took over.,the jail became notorious after prisoner abuse was discovered there after us forces took over,train,0.07231404958677685,0.0,0.0
1502,train_1502,female_1,female, Turkey's area makes it the world's 37th largest country and is about the size of metropolitan France and the UK combined.,turkey's area makes it the world's 37th-largest country and is about the size of metropolitan france and the united kingdom combined,train,0.07386363636363637,0.08333333333333333,0.08955223880597014
1503,train_1503,female_4,female," Cells are so basic and critical to the study of life. In fact, they are often referred to as the building blocks of life.",cells are so basic and critical to the study of life in fact that they are often referred to as the building blocks of life,train,0.06663223140495868,0.04,0.04065040650406504
1505,train_1505,female_6,female," First, the switch for the light fixtures need to be turned off or the cable disconnected.",first the switch for the light fixture needs to be turned off or the cable disconnected,train,0.06301652892561983,0.125,0.023529411764705882
1506,train_1506,female_13,female, The territory of Turkey is more than 1600 km long and 800 km wide with a roughly rectangular shape.,"the territory of turkey is more than 1,600 kilometres 1,000 mi long and 800 km 500 mi wide with a roughly rectangular shape",train,0.07128099173553719,0.21739130434782608,0.19008264462809918
1507,train_1507,female_6,female," An important industry for the Venezuelans is oil, where the country is a net exporter, even though only 1% work in the oil industry.",an important industry for venezuelans is oil where the country is a net exporter even though only one percent work in the oil industry,train,0.06301652892561983,0.043478260869565216,0.031746031746031744
1508,train_1508,female_12,female," But the Royal Navy was still much stronger than the German Navy, Kriegsmarine, and could have destroyed any invasion fleet sent across the English Channel.",but the royal navy was still much stronger than the german navy  kriegsmarine” and could have destroyed any invasion fleet sent across the english channel,train,0.07231404958677685,0.0,0.0
1510,train_1510,female_12,female," On Wednesday, the United States National Basketball Association suspended its professional basketball season due to concerns regarding COVID-19.",on wednesday the united states' national basketball association nba suspended its professional basketball season due to concerns regarding covid-19,train,0.07231404958677685,0.05,0.0273972602739726
1511,train_1511,female_4,female, Under them are more medium-sized cats that eat medium-sized prey ranging from rabbits to antelopes and deer.,under them are more medium sized cats that eat medium sized prey ranging from rabbits to antelopes and deer,train,0.06663223140495868,0.0,0.0
1512,train_1512,female_3,female," Perry specifically said, there are few places in the world better equipped to meet the challenge that is posed in this case.",perry specifically said there are few places in the world better equipped to meet the challenge that is posed in this case,train,0.07179752066115702,0.0,0.0
1516,train_1516,female_14,female, He trained as an obstetrician and began to work at the Auckland's National Women's Hospital in 1959.,he trained as an obstetrician and began to work at the auckland's national women's hospital in 1959,train,0.0759297520661157,0.0,0.0
1517,train_1517,female_14,female, Prime Minister Stephen Harper has agreed to send the government's Clean Air Act to an all-party committee for review before its second reading after Tuesday's 25-minute meeting with NDP leader Jack Layton at the PMO.,prime minister stephen harper has agreed to send the government's clean air act' to an all-party committee for review before its second reading after tuesday's 25 minute meeting with ndp leader jack layton at the pmo,train,0.0759297520661157,0.0,0.0
1518,train_1518,female_3,female," Beaches, theme parks, and campgrounds are often the most common places frequented by recreational tourists.",beaches theme parks and camp grounds are often the most common places frequented by recreational tourists,train,0.07179752066115702,0.125,0.009523809523809525
1520,train_1520,female_14,female," He went on to say,",he went on to say this case is serious rest assured that our system is working as well as it should,train,0.0759297520661157,0.7619047619047619,0.8282828282828283
1521,train_1521,female_1,female," However, nearly all of the casinos listed above serve drinks and several of them bring in name brand entertainment, primarily the large ones immediately surrounding Albuquerque and Santa Fe.",however nearly all of the casinos listed above serve drinks and several of them bring in name-brand entertainment primarily the large ones immediately surrounding albuquerque and santa fe,train,0.07386363636363637,0.0,0.0
1523,train_1523,female_1,female," In addition to the crushing ice, extreme weather conditions have been hampering rescue efforts.",in addition to the crushing ice extreme weather conditions have been hampering rescue efforts,train,0.07386363636363637,0.0,0.0
1524,train_1524,female_5,female, The top of the tower was a special sanctuary for the god.,the top of the tower was special sanctuary for the god,train,0.04648760330578512,0.09090909090909091,0.037037037037037035
1525,train_1525,female_3,female, Charles was the first member of the British royal family to be awarded a degree.,charles was the first member of the british royal family to be awarded a degree,train,0.07179752066115702,0.0,0.0
1528,train_1528,female_11,female," In the manner that Paris is known as the fashion capital of the contemporary world, Constantinople was regarded as the fashion capital of feudal Europe.",in the manner that paris is known as the fashion capital of the contemporary world constantinople was regarded as the fashion capital of feudal europe,train,0.06714876033057851,0.0,0.0
1529,train_1529,female_3,female," Felicia, once a category 4 storm on the Saffir-Simpson hurricane scale, weakened to a tropical depression before dissipating Tuesday.",felicia once a category 4 storm on the saffir-simpson hurricane scale weakened to a tropical depression before dissipating tuesday,train,0.07179752066115702,0.0,0.0
1533,train_1533,female_14,female, The Twin Otter had been trying to land at Kokoda yesterday as airlines PNG flight CG4684 but had aborted once already.,the twin otter had been trying to land at kokoda yesterday as airlines png flight cg4684 but had aborted once already,train,0.0759297520661157,0.0,0.0
1535,train_1535,female_3,female, Around three minutes into the launch an onboard camera showed numerous pieces of insulation foam break away from the fuel tank.,around 3 minutes into the launch an on-board camera showed numerous pieces of insulation foam break away from the fuel tank,train,0.07179752066115702,0.09090909090909091,0.008130081300813009
1537,train_1537,female_10,female," No matter how docile they may look, bison, elk, moose, bears, and nearly all large animals can attack.",no matter how docile they may look bison elk moose bears and nearly all large animals can attack,train,0.06611570247933884,0.0,0.0
1538,train_1538,female_11,female," Despite these accusations, Ma Wan handily on a platform advocating closer ties with the Chinese mainland.",despite these accusations ma won handily on a platform advocating closer ties with the chinese mainland,train,0.06714876033057851,0.0625,0.009708737864077669
1539,train_1539,female_5,female," During the 1976 elections, he advised Carter on foreign policy and then served as National Security Advisor, NSA, from 1977 to 1981, succeeding Henry Kissinger.",during the 1976 selections he advised carter on foreign policy then served as national security advisor nsa from 1977 to 1981 succeeding henry kissinger,train,0.04648760330578512,0.08333333333333333,0.03289473684210526
1540,train_1540,female_12,female," Had the Allies failed, Germany probably would have been able to conquer Britain as if it had the rest of Europe.",had the allies failed germany probably would have been able to conquer britain as it had the rest of europe,train,0.07231404958677685,0.05,0.028037383177570093
1541,train_1541,female_14,female," Over multiple centuries, the Roman Empire led to great gains in the field of medicine and formed much of the knowledge we know today.",over multiple centuries the roman empire led to great gains in the field of medicine and formed much of the knowledge we know today,train,0.0759297520661157,0.0,0.0
1543,train_1543,female_1,female," San Francisco has developed a large tourist infrastructure with numerous hotels, restaurants, and top-notch convention facilities.",san francisco has developed a large tourist infrastructure with numerous hotels restaurants and top-notch convention facilities,train,0.07386363636363637,0.0,0.0
1544,train_1544,female_1,female," Turkey's area makes it the largest, 37th largest country and is about the size of metropolitan France and the UK combined.",turkey's area makes it the world's 37th-largest country and is about the size of metropolitan france and the united kingdom combined,train,0.07386363636363637,0.16666666666666666,0.1417910447761194
1545,train_1545,female_11,female," The Chaco region was home to other groups of indigenous tribes such as the Guayquiryu and Payagu who survived by hunting, gathering, and fishing.",the chaco region was home to other groups of indigenous tribes such as the guaycurú and payaguá who survived by hunting gathering and fishing,train,0.06714876033057851,0.08333333333333333,0.028368794326241134
1546,train_1546,female_12,female," In particular, the numbering system in the French-speaking Belgium and Switzerland has some slight peculiarities that are different from the French spoken in France and the pronunciation of some words is slightly different.",in particular the numbering system in french-speaking belgium and switzerland has some slight peculiarities that are different from the french spoken in france and the pronunciation of some words is slightly different,train,0.07231404958677685,0.030303030303030304,0.018433179723502304
1547,train_1547,female_14,female," The United States Embassy located in Nairobi, Kenya has issued a warning that extremists from Somalia are planning to launch suicide bomb attacks in Kenya and Ethiopia.",the united states embassy located in nairobi kenya has issued a warning that extremists from somalia are planning to launch suicide bomb attacks in kenya and ethiopia,train,0.0759297520661157,0.0,0.0
1548,train_1548,female_10,female," These relationships help in planning, designing, and operations of roadway facilities.",these relationships help in planning design and operations of roadway facilities,train,0.06611570247933884,0.09090909090909091,0.0375
1550,train_1550,female_12,female," At one point, a member of the mob waved the head of a royal guard killed at Versailles in front of the terrified queen.",at one point a member of the mob waved the head of a royal guard killed at versailles in front of the terrified queen,train,0.07231404958677685,0.0,0.0
1551,train_1551,female_13,female, The Paralympics will take place from the 24th of August to the 5th of September 2021. Some events will be held in other locations throughout Japan.,the paralympics will take place from 24 august to 5 september 2021 some events will be held in other locations throughout japan,train,0.07128099173553719,0.2727272727272727,0.14173228346456693
1552,train_1552,female_4,female, Athletes may feel that they prefer a product even when it provides no real benefits.,athletes may feel that they prefer a product even when it provides no real benefits,train,0.06663223140495868,0.0,0.0
1554,train_1554,female_4,female, Smaller tournaments and matches can also be seen here at other times of the year.,smaller tournaments and matches can also be seen here at other times of the year,train,0.06663223140495868,0.0,0.0
1556,train_1556,female_1,female," Based on Fray Bartlomé de la Casas, Tratado de las Indias between 1492 and 1498, the Spanish conquerors killed around 100,000 Taños.","based on fray bartolomé de las casas tratado de las indias between 1492 and 1498 the spanish conquerors killed around 100,000 taínos",train,0.07386363636363637,0.13636363636363635,0.022900763358778626
1557,train_1557,female_1,female," If the country you will be visiting becomes subject to a travel advisory, your travel health insurance or your trip cancellation insurance may be affected.",if the country you will be visiting becomes subject to a travel advisory your travel health insurance or your trip cancellation insurance may be affected,train,0.07386363636363637,0.0,0.0
